"word","accented","doc_id","row_id"
"остановил","останови'л",945,945
"направляет","направля'ет",946,946
"непокорно","непоко'рно",947,947
"одно","одно'",948,948
"изменило","измени'ло",949,949
"Аполлон","Аполло'н",950,950
"Левкада","Левка'да",951,951
"полн","полн",952,952
"Фаона","Фа'она",953,953
"жар","жар",954,954
"блистает","блиста'ет",955,955
"приводит","приво'дит",956,956
"морской","морско'й",957,957
"огне","огне'",958,958
"боги","бо'ги",959,959
"ветерка","ветерка'",960,960
"утопая","утопа'я",961,961
"голубым","голубы'м",962,962
"ночном","ночно'м",963,963
"лону","ло'ну",964,964
"шелковы","ше'лковы",965,965
"глуши","глуши'",966,966
"вершины","верши'ны",967,967
"ложе","ло'же",968,968
"лучей","луче'й",969,969
"их","их",970,970
"песчаны","песча'ны",971,971
"чела","чела'",972,972
"луне","луне'",973,973
"терем","те'рем",974,974
"голубая","голуба'я",975,975
"небесам","небеса'м",976,976
"бежит","бежи'т",977,977
"света","све'та",978,978
"стекле","стекле'",979,979
"издали","изда'ли",980,980
"тяготеют","тяготе'ют",981,981
"земных","земны'х",982,982
"сиянья","сия'нья",983,983
"потока","пото'ка",984,984
"Пери","Пе'ри",985,985
"дверям","дверя'м",986,986
"звуки","зву'ки",987,987
"волны","во'лны",988,988
"мещут","мещу'т",989,989
"янтаря","янтаря'",990,990
"сияя","сия'я",991,991
"зарей","заре'""й",992,992
"росою","росо'ю",993,993
"развила","развила'",994,994
"Гангеса","Га'нгеса",995,995
"Иордан","Иорда'н",996,996
"тучей","ту'чей",997,997
"устремлен","устремлён",998,998
"вот","вот",999,999
"истукана","исту'кана",1000,1000
"оживлена","оживлена'",1001,1001
"долом","до'лом",1002,1002
"передает","передаёт",1003,1003
"пирамида","пирами'да",1004,1004
"криком","кри'ком",1005,1005
"крыла","крыла'",1006,1006
"поднялась","подняла'сь",1007,1007
"сем","сем",1008,1008
"беспокойство","беспоко'йство",1009,1009
"суетою","суето'ю",1010,1010
"проживаем","прожива'ем",1011,1011
"сует","суе'""т",1012,1012
"непостижима","непостижи'ма",1013,1013
"пребывала","пребыва'ла",1014,1014
"ночи","но'чи",1015,1015
"дверей","двере'й",1016,1016
"нежный","не'жный",1017,1017
"лицо","лицо'",1018,1018
"тьмою","тьмо'ю",1019,1019
"застыла","засты'ла",1020,1020
"груди","груди'",1021,1021
"покое","поко'е",1022,1022
"творца","творца'",1023,1023
"народу","наро'ду",1024,1024
"тиши","ти'ши",1025,1025
"славе","сла'ве",1026,1026
"утешить","уте'шить",1027,1027
"тоски","тоски'",1028,1028
"сзывает","сзыва'ет",1029,1029
"слезами","слеза'ми",1030,1030
"нестерпимо","нестерпи'мо",1031,1031
"младую","младу'ю",1032,1032
"роковая","рокова'я",1033,1033
"прогнать","прогна'ть",1034,1034
"сатир","сати'р",1035,1035
"погода","пого'да",1036,1036
"уныла","уны'ла",1037,1037
"сюда","сюда'",1038,1038
"глазами","глаза'ми",1039,1039
"отсель","отсе'ль",1040,1040
"побеждая","побежда'я",1041,1041
"видна","видна'",1042,1042
"бушует","бушу'ет",1043,1043
"вздохнули","вздохну'ли",1044,1044
"проскакал","проскака'л",1045,1045
"негу","не'гу",1046,1046
"лебедями","лебедя'ми",1047,1047
"кладбища","кла'дбища",1048,1048
"предела","преде'ла",1049,1049
"раздробленный","раздро'бленный",1050,1050
"песком","песко'м",1051,1051
"ступенях","ступе'нях",1052,1052
"верю","ве'рю",1053,1053
"Покрыты","Покры'ты",1054,1054
"потух","поту'х",1055,1055
"встрепенется","встрепенётся",1056,1056
"ея","е'я",1057,1057
"обхватил","обхвати'л",1058,1058
"дыханьем","дыха'ньем",1059,1059
"грудь","грудь",1060,1060
"Свалился","Свали'лся",1061,1061
"немой","немо'й",1062,1062
"злобный","зло'бный",1063,1063
"муки","муки'",1064,1064
"устам","уста'м",1065,1065
"бога","бо'га",1066,1066
"одра","одра'",1067,1067
"развозились","развози'лись",1068,1068
"душу","ду'шу",1069,1069
"пыльной","пы'льной",1070,1070
"осмотритесь","осмотри'тесь",1071,1071
"лед","лед",1072,1072
"природу","приро'ду",1073,1073
"ли","ли",1074,1074
"постиг","пости'г",1075,1075
"эпитафий","эпита'фий",1076,1076
"мимоходом","мимохо'дом",1077,1077
"пестрой","пёстрой",1078,1078
"хлыстик","хлы'стик",1079,1079
"пример","приме'р",1080,1080
"снежной","сне'жной",1081,1081
"чуткой","чу'ткой",1082,1082
"успел","успе'л",1083,1083
"повиснув","пови'снув",1084,1084
"ног","ног",1085,1085
"лицеприятья","лицеприя'тья",1086,1086
"хлебосольной","хлебосо'льной",1087,1087
"больнице","больни'це",1088,1088
"прошу","прошу'",1089,1089
"своеволья","своево'лья",1090,1090
"отец","оте'ц",1091,1091
"печется","печётся",1092,1092
"царей","царе'й",1093,1093
"природа","приро'да",1094,1094
"бог","бог",1095,1095
"учреждаешь","учрежда'ешь",1096,1096
"ополчались","ополча'лись",1097,1097
"край","край",1098,1098
"привлекаешь","привлека'ешь",1099,1099
"знать","знать",1100,1100
"грозила","грози'ла",1101,1101
"цвели","цвели'",1102,1102
"содружася","содру'жася",1103,1103
