"","work","collection"
"305","1840_307_Долгоруков А.И._Мои счастливейшие минуты в жизни: Стихотворения кн. Александра Ивановича Долгорукого","fi_sl"
"306","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","nlr"
"307","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","rsl"
"308","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","rozanov"
"309","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","us_harvard"
"310","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","cz_slk"
"311","1840_308_Лермонтов М.Ю._Стихотворения М. Лермонтова","ee_ester"
"312","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","nlr"
"313","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","rsl"
"314","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","rozanov"
"315","1840_309_Некрасов Н.А._Мечты и звуки. Стихотворения Н.Н.","fi_sl"
"316","1840_311_Папкевич А._Стихотворения Александра Папкевича","nlr"
"317","1840_311_Папкевич А._Стихотворения Александра Папкевича","rsl"
"318","1840_311_Папкевич А._Стихотворения Александра Папкевича","us_harvard"
"319","1840_311_Папкевич А._Стихотворения Александра Папкевича","spbgu"
"320","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","nlr"
"321","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","rsl"
"322","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","rozanov"
"323","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","us_harvard"
"324","1840_312_Слепушкин Ф._Новые досуги Федора Слепушкина","fi_sl"
"325","1840_313_А. Ф._Лирический пантеон. А.Ф.","nlr"
"326","1840_313_А. Ф._Лирический пантеон. А.Ф.","rsl"
"327","1840_313_А. Ф._Лирический пантеон. А.Ф.","rozanov"
"328","1840_313_А. Ф._Лирический пантеон. А.Ф.","us_harvard"
"329","1840_314_Филимонов П.С._Опыты П.С. Филимонова","nlr"
"330","1840_314_Филимонов П.С._Опыты П.С. Филимонова","rsl"
"331","1840_317_NA_Три песни патриота","nlr"
"332","1840_317_NA_Три песни патриота","rsl"
"333","1840_317_NA_Три песни патриота","rozanov"
"334","1840_317_NA_Три песни патриота","cz_slk"
"335","1840_317_NA_Три песни патриота","spbgu"
"336","1840_319_NA_Стихотворения Н.И.","nlr"
"337","1840_321_Саблин Е.И._Полевой цветок: Стихотворения Евгения Саблина","nlr"
"338","1840_322_Криксин_Романсы и песни. Соч. Криксина","nlr"
"339","1836_1016_Максимов М._Патриотические песни : Тетрадь 1","nlr"
"340","1836_1017_Максимов М._Патриотические песни : Тетрадь 2","nlr"
